nome,id_municipio,id_municipio_6,id_municipio_tse,sigla_uf,nome_regiao
Unistalda,4322376,432237,88480,RS,Sul
Vila Nova do Sul,4323457,432345,88102,RS,Sul
Ajuricaba,4300208,430020,85030,RS,Sul
Alecrim,4300307,430030,85057,RS,Sul
Alegria,4300455,430045,85545,RS,Sul
Augusto Pestana,4301503,430150,85294,RS,Sul
Barra do Guarita,4301859,430185,86363,RS,Sul
Boa Vista do Buricá,4302204,430220,85430,RS,Sul
Bom Progresso,4302378,430237,86444,RS,Sul
Bossoroca,4302501,430250,85499,RS,Sul
Bozano,4302584,430258,89087,RS,Sul
Braga,4302600,430260,85510,RS,Sul
Caibaté,4303301,430330,85650,RS,Sul
Campina das Missões,4303707,430370,85731,RS,Sul
Campo Novo,4304002,430400,85790,RS,Sul
Cândido Godói,4304309,430430,85839,RS,Sul
Catuípe,4305009,430500,85979,RS,Sul
Cerro Largo,4305207,430520,86010,RS,Sul
Chiapetta,4305405,430540,86053,RS,Sul
Condor,4305702,430570,86118,RS,Sul
Coronel Barros,4305871,430587,86622,RS,Sul
Coronel Bicaco,4305900,430590,86150,RS,Sul
Crissiumal,4306007,430600,86177,RS,Sul
Derrubadas,4306320,430632,86665,RS,Sul
Dezesseis de Novembro,4306353,430635,85049,RS,Sul
Doutor Maurício Cardoso,4306734,430673,84883,RS,Sul
Entre-Ijuís,4306932,430693,85103,RS,Sul
Esperança do Sul,4307450,430745,88285,RS,Sul
Eugênio de Castro,4307831,430783,85448,RS,Sul
Garruchos,4308656,430865,86720,RS,Sul
Giruá,4309001,430900,86797,RS,Sul
Guarani das Missões,4309506,430950,86894,RS,Sul
Horizontina,4309605,430960,86916,RS,Sul
Humaitá,4309704,430970,86959,RS,Sul
Ijuí,4310207,431020,87050,RS,Sul
Independência,4310405,431040,87092,RS,Sul
Inhacorá,4310413,431041,86827,RS,Sul
Jóia,4311155,431115,98299,RS,Sul
Mato Queimado,4312179,431217,89303,RS,Sul
Miraguaí,4312302,431230,87475,RS,Sul
Nova Candelária,4313011,431301,88226,RS,Sul
Nova Ramada,4313334,431333,88560,RS,Sul
Novo Machado,4313425,431342,87289,RS,Sul
Panambi,4313904,431390,87815,RS,Sul
Pejuçara,4314308,431430,87890,RS,Sul
Pirapó,4314555,431455,84778,RS,Sul
Porto Lucena,4315008,431500,88030,RS,Sul
Porto Mauá,4315057,431505,87467,RS,Sul
Porto Vera Cruz,4315073,431507,87483,RS,Sul
Porto Xavier,4315107,431510,88056,RS,Sul
Redentora,4315404,431540,88110,RS,Sul
Rolador,4315958,431595,89400,RS,Sul
Roque Gonzales,4316303,431630,88293,RS,Sul
Salvador das Missões,4316477,431647,87580,RS,Sul
Santa Rosa,4317202,431720,88471,RS,Sul
Santo Ângelo,4317509,431750,88536,RS,Sul
Santo Antônio das Missões,4317707,431770,88579,RS,Sul
Santo Augusto,4317806,431780,88595,RS,Sul
Santo Cristo,4317905,431790,88617,RS,Sul
São José do Inhacorá,4318499,431849,87742,RS,Sul
São Luiz Gonzaga,4318903,431890,88811,RS,Sul
São Martinho,4319109,431910,88854,RS,Sul
São Miguel das Missões,4319158,431915,85480,RS,Sul
São Nicolau,4319208,431920,88870,RS,Sul
São Paulo das Missões,4319307,431930,88897,RS,Sul
São Pedro do Butiá,4319372,431937,87823,RS,Sul
São Valério do Sul,4319737,431973,87866,RS,Sul
Sede Nova,4320230,432023,85707,RS,Sul
Senador Salgado Filho,4320321,432032,88765,RS,Sul
Sete de Setembro,4320578,432057,88706,RS,Sul
Tenente Portela,4321402,432140,89311,RS,Sul
Tiradentes do Sul,4321477,432147,87963,RS,Sul
Três de Maio,4321808,432180,89397,RS,Sul
Três Passos,4321907,432190,89419,RS,Sul
Tucunduva,4322103,432210,89451,RS,Sul
Tuparendi,4322301,432230,89494,RS,Sul
Ubiretama,4322343,432234,88609,RS,Sul
Vista Gaúcha,4323705,432370,85847,RS,Sul
Vitória das Missões,4323754,432375,88129,RS,Sul
Água Santa,4300059,430005,84948,RS,Sul
Almirante Tamandaré do Sul,4300471,430047,89001,RS,Sul
Alpestre,4300505,430050,85090,RS,Sul
Alto Alegre,4300554,430055,84808,RS,Sul
Ametista do Sul,4300646,430064,86304,RS,Sul
Aratiba,4300901,430090,85170,RS,Sul
Arvorezinha,4301404,430140,85278,RS,Sul
Áurea,4301552,430155,84735,RS,Sul
Barão de Cotegipe,4301701,430170,85332,RS,Sul
Barracão,4301800,430180,85359,RS,Sul
Barra do Rio Azul,4301925,430192,86380,RS,Sul
Barra Funda,4301958,430195,86401,RS,Sul
Barros Cassal,4302006,430200,85391,RS,Sul
Benjamin Constant do Sul,4302055,430205,88420,RS,Sul
Boa Vista das Missões,4302154,430215,86428,RS,Sul
Boa Vista do Cadeado,4302220,430222,89044,RS,Sul
Boa Vista do Incra,4302238,430223,89060,RS,Sul
Cacique Doble,4303202,430320,85634,RS,Sul
Caiçara,4303400,430340,85677,RS,Sul
Camargo,4303558,430355,85960,RS,Sul
Campinas do Sul,4303806,430380,85758,RS,Sul
Campos Borges,4304101,430410,85200,RS,Sul
Capão Bonito do Sul,4304622,430462,89125,RS,Sul
Carazinho,4304705,430470,85910,RS,Sul
Carlos Gomes,4304853,430485,86525,RS,Sul
Casca,4304903,430490,85952,RS,Sul
Caseiros,4304952,430495,85880,RS,Sul
Centenário,4305116,430511,86541,RS,Sul
Cerro Grande,4305157,430515,85227,RS,Sul
Chapada,4305306,430530,86037,RS,Sul
Charrua,4305371,430537,86568,RS,Sul
Ciríaco,4305504,430550,86070,RS,Sul
Colorado,4305603,430560,86096,RS,Sul
Constantina,4305801,430580,86134,RS,Sul
Coqueiros do Sul,4305850,430585,86606,RS,Sul
Coxilha,4305975,430597,86649,RS,Sul
Cristal do Sul,4306072,430607,88528,RS,Sul
Cruz Alta,4306106,430610,86193,RS,Sul
Cruzaltense,4306130,430613,89206,RS,Sul
David Canabarro,4306304,430630,86231,RS,Sul
Dois Irmãos das Missões,4306429,430642,86681,RS,Sul
Engenho Velho,4306924,430692,86703,RS,Sul
Entre Rios do Sul,4306957,430695,85928,RS,Sul
Erebango,4306973,430697,85081,RS,Sul
Erechim,4307005,430700,86371,RS,Sul
Ernestina,4307054,430705,85022,RS,Sul
Erval Grande,4307203,430720,86410,RS,Sul
Erval Seco,4307302,430730,86436,RS,Sul
Espumoso,4307500,430750,86479,RS,Sul
Estação,4307559,430755,85286,RS,Sul
Faxinalzinho,4308052,430805,86029,RS,Sul
Floriano Peixoto,4308250,430825,88242,RS,Sul
Fontoura Xavier,4308300,430830,86630,RS,Sul
Fortaleza dos Valos,4308458,430845,98272,RS,Sul
Frederico Westphalen,4308508,430850,86673,RS,Sul
Gaurama,4308706,430870,86711,RS,Sul
Gentil,4308854,430885,86746,RS,Sul
Getúlio Vargas,4308904,430890,86770,RS,Sul
Gramado dos Loureiros,4309126,430912,86762,RS,Sul
Ibiaçá,4309803,430980,86975,RS,Sul
Ibiraiaras,4309902,430990,86991,RS,Sul
Ibirapuitã,4309951,430995,84964,RS,Sul
Ibirubá,4310009,431000,87017,RS,Sul
Ipiranga do Sul,4310462,431046,85243,RS,Sul
Iraí,4310504,431050,87114,RS,Sul
Itapuca,4310579,431057,86843,RS,Sul
Itatiba do Sul,4310702,431070,87157,RS,Sul
Jaboticaba,4310850,431085,84786,RS,Sul
Jacuizinho,4310876,431087,89265,RS,Sul
Jacutinga,4310900,431090,87190,RS,Sul
Lagoa dos Três Cantos,4311270,431127,86886,RS,Sul
Lagoa Vermelha,4311304,431130,87270,RS,Sul
Lajeado do Bugre,4311429,431142,86860,RS,Sul
Liberato Salzano,4311601,431160,87335,RS,Sul
Machadinho,4311700,431170,87351,RS,Sul
Marau,4311809,431180,87378,RS,Sul
Marcelino Ramos,4311908,431190,87394,RS,Sul
Mariano Moro,4312005,431200,87416,RS,Sul
Mato Castelhano,4312138,431213,87025,RS,Sul
Maximiliano de Almeida,4312203,431220,87459,RS,Sul
Mormaço,4312427,431242,87106,RS,Sul
Muliterno,4312625,431262,87165,RS,Sul
Não-Me-Toque,4312658,431265,87556,RS,Sul
Nicolau Vergueiro,4312674,431267,87181,RS,Sul
Nonoai,4312708,431270,87572,RS,Sul
Nova Alvorada,4312757,431275,86169,RS,Sul
Nova Boa Vista,4312955,431295,87203,RS,Sul
Novo Tiradentes,4313441,431344,87300,RS,Sul
Novo Xingu,4313466,431346,89320,RS,Sul
Novo Barreiro,4313490,431349,87262,RS,Sul
Paim Filho,4313607,431360,87750,RS,Sul
Palmeira das Missões,4313706,431370,87777,RS,Sul
Palmitinho,4313805,431380,87793,RS,Sul
Passo Fundo,4314100,431410,87858,RS,Sul
Paulo Bento,4314134,431413,89346,RS,Sul
Pinhal,4314456,431445,85340,RS,Sul
Pinheirinho do Vale,4314498,431449,87408,RS,Sul
Planalto,4314704,431470,87971,RS,Sul
Pontão,4314779,431477,87424,RS,Sul
Ponte Preta,4314787,431478,87440,RS,Sul
Quatro Irmãos,4315313,431531,89389,RS,Sul
Quinze de Novembro,4315354,431535,84875,RS,Sul
Rio dos Índios,4315552,431555,87548,RS,Sul
Rodeio Bonito,4315909,431590,88218,RS,Sul
Ronda Alta,4316105,431610,88250,RS,Sul
Rondinha,4316204,431620,88277,RS,Sul
Sagrada Família,4316428,431642,87564,RS,Sul
Saldanha Marinho,4316436,431643,85561,RS,Sul
Salto do Jacuí,4316451,431645,89753,RS,Sul
Sananduva,4316600,431660,88358,RS,Sul
Santa Bárbara do Sul,4316709,431670,88374,RS,Sul
Santa Cecília do Sul,4316733,431673,89247,RS,Sul
Santo Antônio do Palma,4317558,431755,87645,RS,Sul
Santo Antônio do Planalto,4317756,431775,87661,RS,Sul
Santo Expedito do Sul,4317954,431795,87688,RS,Sul
São Domingos do Sul,4318051,431805,84832,RS,Sul
São João da Urtiga,4318424,431842,84859,RS,Sul
São José das Missões,4318457,431845,87769,RS,Sul
São José do Herval,4318465,431846,85588,RS,Sul
São José do Ouro,4318606,431860,88757,RS,Sul
São Pedro das Missões,4319364,431936,89486,RS,Sul
São Valentim,4319703,431970,88978,RS,Sul
Sarandi,4320107,432010,89036,RS,Sul
Seberi,4320206,432020,89052,RS,Sul
Selbach,4320305,432030,89079,RS,Sul
Sertão,4320503,432050,89117,RS,Sul
Severiano de Almeida,4320602,432060,89133,RS,Sul
Soledade,4320800,432080,89192,RS,Sul
Tapejara,4320909,432090,89214,RS,Sul
Tapera,4321006,432100,89230,RS,Sul
Taquaruçu do Sul,4321329,432132,85669,RS,Sul
Tio Hugo,4321469,432146,89508,RS,Sul
Três Arroios,4321634,432163,84743,RS,Sul
Três Palmeiras,4321857,432185,86142,RS,Sul
Trindade do Sul,4321956,432195,85006,RS,Sul
Tupanci do Sul,4322186,432218,88021,RS,Sul
Tupanciretã,4322202,432220,89478,RS,Sul
Vanini,4322558,432255,84913,RS,Sul
Viadutos,4322905,432290,89613,RS,Sul
Vicente Dutra,4323101,432310,89656,RS,Sul
Victor Graeff,4323200,432320,89699,RS,Sul
Vila Lângaro,4323358,432335,88749,RS,Sul
Vila Maria,4323408,432340,85642,RS,Sul
Vista Alegre,4323507,432350,85600,RS,Sul
Alto Feliz,4300570,430057,86282,RS,Sul
André da Rocha,4300661,430066,86100,RS,Sul
Antônio Prado,4300802,430080,85154,RS,Sul
Barão,4301651,430165,86223,RS,Sul
Bento Gonçalves,4302105,430210,85413,RS,Sul
Boa Vista do Sul,4302253,430225,88161,RS,Sul
Bom Jesus,4302303,430230,85456,RS,Sul
Cambará do Sul,4303608,430360,85715,RS,Sul
Campestre da Serra,4303673,430367,86460,RS,Sul
Canela,4304408,430440,85855,RS,Sul
Carlos Barbosa,4304804,430480,85936,RS,Sul
Caxias do Sul,4305108,430510,85995,RS,Sul
Coronel Pilar,4305934,430593,89184,RS,Sul
Cotiporã,4305959,430595,89770,RS,Sul
Dois Lajeados,4306452,430645,84824,RS,Sul
Esmeralda,4307401,430740,86452,RS,Sul
Fagundes Varela,4307864,430786,84930,RS,Sul
Farroupilha,4307906,430790,86550,RS,Sul
Feliz,4308102,430810,86592,RS,Sul
Flores da Cunha,4308201,430820,86614,RS,Sul
Garibaldi,4308607,430860,86690,RS,Sul
Gramado,4309100,430910,86819,RS,Sul
Guabiju,4309258,430925,84867,RS,Sul
Guaporé,4309407,430940,86878,RS,Sul
Ipê,4310439,431043,84999,RS,Sul
Jaquirana,4311122,431112,84905,RS,Sul
Montauri,4312351,431235,85820,RS,Sul
Monte Alegre dos Campos,4312377,431237,88803,RS,Sul
Monte Belo do Sul,4312385,431238,87084,RS,Sul
Muitos Capões,4312617,431261,88544,RS,Sul
Nova Araçá,4312807,431280,87599,RS,Sul
Nova Bassano,4312906,431290,87610,RS,Sul
Nova Pádua,4313086,431308,87220,RS,Sul
Nova Petrópolis,4313201,431320,87670,RS,Sul
Nova Prata,4313300,431330,87696,RS,Sul
Nova Roma do Sul,4313359,431335,84751,RS,Sul
Paraí,4314001,431400,87831,RS,Sul
Picada Café,4314423,431442,87360,RS,Sul
Pinhal da Serra,4314464,431446,89362,RS,Sul
Pinto Bandeira,4314548,431454,89540,RS,Sul
Protásio Alves,4315172,431517,85405,RS,Sul
Santa Tereza,4317251,431725,87629,RS,Sul
São Francisco de Paula,4318200,431820,88676,RS,Sul
São Jorge,4318440,431844,84794,RS,Sul
São José dos Ausentes,4318622,431862,87726,RS,Sul
São Marcos,4319000,431900,88838,RS,Sul
São Valentim do Sul,4319711,431971,87840,RS,Sul
Serafina Corrêa,4320404,432040,89095,RS,Sul
União da Serra,4322350,432235,88048,RS,Sul
Vacaria,4322509,432250,89532,RS,Sul
Vale Real,4322541,432254,88080,RS,Sul
Veranópolis,4322806,432280,89591,RS,Sul
Vila Flores,4323309,432330,86061,RS,Sul
Vista Alegre do Prata,4323606,432360,85863,RS,Sul
Anta Gorda,4300703,430070,85138,RS,Sul
Arroio do Meio,4301008,430100,85197,RS,Sul
Arroio do Tigre,4301206,430120,85235,RS,Sul
Bom Retiro do Sul,4302402,430240,85472,RS,Sul
Boqueirão do Leão,4302451,430245,84921,RS,Sul
Candelária,4304200,430420,85812,RS,Sul
Canudos do Vale,4304614,430461,89109,RS,Sul
Capitão,4304697,430469,86509,RS,Sul
Colinas,4305587,430558,86584,RS,Sul
Coqueiro Baixo,4305835,430583,89168,RS,Sul
Cruzeiro do Sul,4306205,430620,86215,RS,Sul
Doutor Ricardo,4306759,430675,88307,RS,Sul
Encantado,4306809,430680,86339,RS,Sul
Encruzilhada do Sul,4306908,430690,86355,RS,Sul
Estrela,4307807,430780,86533,RS,Sul
Estrela Velha,4307815,430781,88404,RS,Sul
Fazenda Vilanova,4308078,430807,88366,RS,Sul
Forquetinha,4308433,430843,89222,RS,Sul
Gramado Xavier,4309159,430915,86789,RS,Sul
Herveiras,4309571,430957,88323,RS,Sul
Ibarama,4309753,430975,84972,RS,Sul
Ilópolis,4310306,431030,87076,RS,Sul
Imigrante,4310363,431036,85782,RS,Sul
Lagoa Bonita do Sul,4311239,431123,89281,RS,Sul
Lagoão,4311254,431125,85260,RS,Sul
Lajeado,4311403,431140,87297,RS,Sul
Marques de Souza,4312054,431205,88820,RS,Sul
Mato Leitão,4312153,431215,87041,RS,Sul
Muçum,4312609,431260,87530,RS,Sul
Nova Bréscia,4313003,431300,87637,RS,Sul
Pantano Grande,4313953,431395,84980,RS,Sul
Passa Sete,4314068,431406,88889,RS,Sul
Passo do Sobrado,4314076,431407,87343,RS,Sul
Paverama,4314159,431415,85146,RS,Sul
Poço das Antas,4314753,431475,86126,RS,Sul
Pouso Novo,4315131,431513,85421,RS,Sul
Progresso,4315156,431515,84760,RS,Sul
Putinga,4315206,431520,88072,RS,Sul
Relvado,4315453,431545,85766,RS,Sul
Rio Pardo,4315701,431570,88170,RS,Sul
Roca Sales,4315800,431580,88196,RS,Sul
Santa Clara do Sul,4316758,431675,87602,RS,Sul
Santa Cruz do Sul,4316808,431680,88390,RS,Sul
Segredo,4320263,432026,85529,RS,Sul
Sério,4320453,432045,87904,RS,Sul
Sinimbu,4320677,432067,87947,RS,Sul
Sobradinho,4320701,432070,89176,RS,Sul
Tabaí,4320859,432085,88722,RS,Sul
Taquari,4321303,432130,89290,RS,Sul
Teutônia,4321451,432145,98213,RS,Sul
Travesseiro,4321626,432162,87980,RS,Sul
Tunas,4322152,432215,84840,RS,Sul
Vale Verde,4322525,432252,88668,RS,Sul
Vale do Sol,4322533,432253,88064,RS,Sul
Venâncio Aires,4322608,432260,89559,RS,Sul
Vera Cruz,4322707,432270,89575,RS,Sul
Vespasiano Correa,4322855,432285,88781,RS,Sul
Westfalia,4323770,432377,89524,RS,Sul
Água Clara,5000203,500020,90034,MS,Centro-Oeste
Alcinópolis,5000252,500025,55018,MS,Centro-Oeste
Aparecida do Taboado,5001003,500100,90190,MS,Centro-Oeste
Bandeirantes,5001508,500150,90298,MS,Centro-Oeste
Bataguassu,5001904,500190,90379,MS,Centro-Oeste
Brasilândia,5002308,500230,90450,MS,Centro-Oeste
Camapuã,5002605,500260,90492,MS,Centro-Oeste
Campo Grande,5002704,500270,90514,MS,Centro-Oeste
Cassilândia,5002902,500290,90573,MS,Centro-Oeste
Chapadão do Sul,5002951,500295,91782,MS,Centro-Oeste
Corguinho,5003108,500310,90611,MS,Centro-Oeste
Costa Rica,5003256,500325,98035,MS,Centro-Oeste
Coxim,5003306,500330,90654,MS,Centro-Oeste
Dois Irmãos do Buriti,5003488,500348,91804,MS,Centro-Oeste
Figueirão,5003900,500390,55069,MS,Centro-Oeste
Inocência,5004403,500440,90875,MS,Centro-Oeste
Jaraguari,5004908,500490,90972,MS,Centro-Oeste
Nova Alvorada do Sul,5006002,500600,55000,MS,Centro-Oeste
Paraíso das Águas,5006275,500627,55050,MS,Centro-Oeste
Paranaíba,5006309,500630,91251,MS,Centro-Oeste
Pedro Gomes,5006408,500640,91278,MS,Centro-Oeste
Ribas do Rio Pardo,5007109,500710,91413,MS,Centro-Oeste
Rio Negro,5007307,500730,91456,MS,Centro-Oeste
Rio Verde de Mato Grosso,5007406,500740,91472,MS,Centro-Oeste
Rochedo,5007505,500750,91499,MS,Centro-Oeste
Santa Rita do Pardo,5007554,500755,91863,MS,Centro-Oeste
São Gabriel do Oeste,5007695,500769,98094,MS,Centro-Oeste
Selvíria,5007802,500780,98116,MS,Centro-Oeste
Sidrolândia,5007901,500790,91570,MS,Centro-Oeste
Sonora,5007935,500793,91880,MS,Centro-Oeste
Terenos,5008008,500800,91596,MS,Centro-Oeste
Três Lagoas,5008305,500830,91650,MS,Centro-Oeste
Amambai,5000609,500060,90115,MS,Centro-Oeste
Anaurilândia,5000807,500080,90158,MS,Centro-Oeste
Angélica,5000856,500085,91693,MS,Centro-Oeste
Antônio João,5000906,500090,90174,MS,Centro-Oeste
Aral Moreira,5001243,500124,91715,MS,Centro-Oeste
Batayporã,5002001,500200,90395,MS,Centro-Oeste
Caarapó,5002407,500240,90557,MS,Centro-Oeste
Coronel Sapucaia,5003157,500315,98590,MS,Centro-Oeste
Deodápolis,5003454,500345,91758,MS,Centro-Oeste
Douradina,5003504,500350,98051,MS,Centro-Oeste
Dourados,5003702,500370,90735,MS,Centro-Oeste
Eldorado,5003751,500375,91731,MS,Centro-Oeste
Fátima do Sul,5003801,500380,90751,MS,Centro-Oeste
Glória de Dourados,5004007,500400,90794,MS,Centro-Oeste
Iguatemi,5004304,500430,90859,MS,Centro-Oeste
Itaporã,5004502,500450,90891,MS,Centro-Oeste
Itaquiraí,5004601,500460,98078,MS,Centro-Oeste
Ivinhema,5004700,500470,90930,MS,Centro-Oeste
Japorã,5004809,500480,55034,MS,Centro-Oeste
Jateí,5005103,500510,91014,MS,Centro-Oeste
Juti,5005152,500515,91820,MS,Centro-Oeste
Laguna Carapã,5005251,500525,55026,MS,Centro-Oeste
Maracaju,5005400,500540,91073,MS,Centro-Oeste
Mundo Novo,5005681,500568,91790,MS,Centro-Oeste
Naviraí,5005707,500570,91138,MS,Centro-Oeste
Nova Andradina,5006200,500620,91235,MS,Centro-Oeste
Novo Horizonte do Sul,5006259,500625,55042,MS,Centro-Oeste
Paranhos,5006358,500635,91847,MS,Centro-Oeste
Ponta Porã,5006606,500660,91316,MS,Centro-Oeste
Rio Brilhante,5007208,500720,91430,MS,Centro-Oeste
Sete Quedas,5007703,500770,98132,MS,Centro-Oeste
Tacuru,5007950,500795,98159,MS,Centro-Oeste
Taquarussu,5007976,500797,98175,MS,Centro-Oeste
Vicentina,5008404,500840,91901,MS,Centro-Oeste
Acorizal,5100102,510010,90018,MT,Centro-Oeste
Alto Paraguai,5100508,510050,90093,MT,Centro-Oeste
Arenápolis,5101308,510130,90255,MT,Centro-Oeste
Barão de Melgaço,5101605,510160,90310,MT,Centro-Oeste
Barra do Bugres,5101704,510170,90336,MT,Centro-Oeste
Brasnorte,5101902,510190,90468,MT,Centro-Oeste
Campo Novo do Parecis,5102637,510263,90484,MT,Centro-Oeste
Campo Verde,5102678,510267,90506,MT,Centro-Oeste
Chapada dos Guimarães,5103007,510300,90590,MT,Centro-Oeste
Cuiabá,5103403,510340,90670,MT,Centro-Oeste
Denise,5103452,510345,98337,MT,Centro-Oeste
Diamantino,5103502,510350,90697,MT,Centro-Oeste
Jangada,5104906,510490,90565,MT,Centro-Oeste
Nobres,5105903,510590,91170,MT,Centro-Oeste
Nortelândia,5106000,510600,91197,MT,Centro-Oeste
Nossa Senhora do Livramento,5106109,510610,91219,MT,Centro-Oeste
Nova Brasilândia,5106208,510620,89818,MT,Centro-Oeste
Nova Olímpia,5106232,510623,98736,MT,Centro-Oeste
Planalto da Serra,5106455,510645,90344,MT,Centro-Oeste
Poconé,5106505,510650,91294,MT,Centro-Oeste
Porto Estrela,5106851,510685,90182,MT,Centro-Oeste
Santo Afonso,5107263,510726,90328,MT,Centro-Oeste
São José do Rio Claro,5107305,510730,91995,MT,Centro-Oeste
Rosário Oeste,5107701,510770,91537,MT,Centro-Oeste
Santo Antônio do Leverger,5107800,510780,91553,MT,Centro-Oeste
Sapezal,5107875,510787,90727,MT,Centro-Oeste
Tangará da Serra,5107958,510795,91855,MT,Centro-Oeste
Várzea Grande,5108402,510840,91677,MT,Centro-Oeste
Nova Marilândia,5108857,510885,90166,MT,Centro-Oeste
Nova Maringá,5108907,510890,90123,MT,Centro-Oeste
Alta Floresta,5100250,510025,89877,MT,Centro-Oeste
Apiacás,5100805,510080,90263,MT,Centro-Oeste
Aripuanã,5101407,510140,90271,MT,Centro-Oeste
Carlinda,5102793,510279,90760,MT,Centro-Oeste
Castanheira,5102850,510285,90549,MT,Centro-Oeste
Cláudia,5103056,510305,90522,MT,Centro-Oeste
Colíder,5103205,510320,89796,MT,Centro-Oeste
Colniza,5103254,510325,89788,MT,Centro-Oeste
Cotriguaçu,5103379,510337,90425,MT,Centro-Oeste
Feliz Natal,5103700,510370,90786,MT,Centro-Oeste
Guarantã do Norte,5104104,510410,99058,MT,Centro-Oeste
Ipiranga do Norte,5104526,510452,91081,MT,Centro-Oeste
Itanhangá,5104542,510454,91103,MT,Centro-Oeste
Itaúba,5104559,510455,98698,MT,Centro-Oeste
Juara,5105101,510510,98191,MT,Centro-Oeste
Juína,5105150,510515,98310,MT,Centro-Oeste
Juruena,5105176,510517,90581,MT,Centro-Oeste
Lucas do Rio Verde,5105259,510525,90603,MT,Centro-Oeste
Marcelândia,5105580,510558,98710,MT,Centro-Oeste
Matupá,5105606,510560,90620,MT,Centro-Oeste
Nova Bandeirantes,5106158,510615,90387,MT,Centro-Oeste
Nova Santa Helena,5106190,510619,89826,MT,Centro-Oeste
Nova Canaã do Norte,5106216,510621,98752,MT,Centro-Oeste
Nova Mutum,5106224,510622,90646,MT,Centro-Oeste
Nova Ubiratã,5106240,510624,90883,MT,Centro-Oeste
Novo Mundo,5106265,510626,90808,MT,Centro-Oeste
Novo Horizonte do Norte,5106273,510627,98795,MT,Centro-Oeste
Paranaíta,5106299,510629,98833,MT,Centro-Oeste
Peixoto de Azevedo,5106422,510642,98817,MT,Centro-Oeste
Porto dos Gaúchos,5106802,510680,91359,MT,Centro-Oeste
Santa Carmem,5107248,510724,90107,MT,Centro-Oeste
Rondolândia,5107578,510757,89960,MT,Centro-Oeste
Santa Rita do Trivelato,5107768,510776,91049,MT,Centro-Oeste
Sinop,5107909,510790,89850,MT,Centro-Oeste
Sorriso,5107925,510792,98930,MT,Centro-Oeste
Tabaporã,5107941,510794,90220,MT,Centro-Oeste
Tapurah,5108006,510800,90689,MT,Centro-Oeste
Terra Nova do Norte,5108055,510805,98957,MT,Centro-Oeste
União do Sul,5108303,510830,90840,MT,Centro-Oeste
Vera,5108501,510850,98973,MT,Centro-Oeste
Nova Guarita,5108808,510880,90140,MT,Centro-Oeste
Nova Monte Verde,5108956,510895,90360,MT,Centro-Oeste
Água Boa,5100201,510020,91910,MT,Centro-Oeste
Alto Boa Vista,5100359,510035,90042,MT,Centro-Oeste
Araguaiana,5101001,510100,98639,MT,Centro-Oeste
Barra do Garças,5101803,510180,90352,MT,Centro-Oeste
Bom Jesus do Araguaia,5101852,510185,90905,MT,Centro-Oeste
Campinápolis,5102603,510260,98655,MT,Centro-Oeste
Canabrava do Norte,5102694,510269,90085,MT,Centro-Oeste
Canarana,5102702,510270,91936,MT,Centro-Oeste
Cocalinho,5103106,510310,98671,MT,Centro-Oeste
Confresa,5103353,510335,90280,MT,Centro-Oeste
Gaúcha do Norte,5103858,510385,90824,MT,Centro-Oeste
General Carneiro,5103908,510390,90778,MT,Centro-Oeste
Luciara,5105309,510530,91057,MT,Centro-Oeste
Nova Nazaré,5106174,510617,90964,MT,Centro-Oeste
Nova Xavantina,5106257,510625,91952,MT,Centro-Oeste
Novo São Joaquim,5106281,510628,98779,MT,Centro-Oeste
Novo Santo Antônio,5106315,510631,90948,MT,Centro-Oeste
Pontal do Araguaia,5106653,510665,90700,MT,Centro-Oeste
Ponte Branca,5106703,510670,91332,MT,Centro-Oeste
Porto Alegre do Norte,5106778,510677,98850,MT,Centro-Oeste
Querência,5107065,510706,90069,MT,Centro-Oeste
Ribeirão Cascalheira,5107180,510718,90662,MT,Centro-Oeste
